Filename,Predictions,Real Values
101254.jpg,Gustave Dore,Leon Ferrari
77487.jpg,Ivan Shishkin,Thomas Moran
55862.jpg,Ilya Repin,Luciano Bartolini
48382.jpg,Ivan Shishkin,Ferdynand Ruszczyc
51962.jpg,Pablo Picasso,Piet Mondrian
33552.jpg,Pablo Picasso,Alberto Magnelli
16102.jpg,Marc Chagall,Jay DeFeo
47881.jpg,John Singer Sargent,Vilhelms Purvitis
31084.jpg,Ilya Repin,Giovanni Antonio Boltraffio
1496.jpg,John Singer Sargent,Adolph Menzel
90507.jpg,Pablo Picasso,Africa
15754.jpg,Ivan Aivazovsky,Constant Permeke
42591.jpg,Marc Chagall,Roger Raveel
43408.jpg,Pablo Picasso,Balthus
72765.jpg,Pablo Picasso,A.Y. Jackson
61804.jpg,Marc Chagall,Ivan Albright
78090.jpg,Ilya Repin,Gabriel Metsu
49594.jpg,John Singer Sargent,Ivan Albright
23652.jpg,Marc Chagall,Martin Johnson Heade
36498.jpg,Ilya Repin,David Teniers the Younger
28345.jpg,Ivan Shishkin,Vilhelms Purvitis
3830.jpg,Pablo Picasso,Mira Schendel
74972.jpg,Ilya Repin,John Jackson
91107.jpg,Marc Chagall,Franklin Carmichael
29605.jpg,Marc Chagall,Walasse Ting
59628.jpg,Pablo Picasso,Emil Nolde
8113.jpg,John Singer Sargent,Jack Bush
46635.jpg,Ivan Aivazovsky,Efim Volkov
27568.jpg,Marc Chagall,Jean-Baptiste-Simeon Chardin
1301.jpg,Gustave Dore,Albin Brunovsky
19482.jpg,Pablo Picasso,Kiyoshi Saito
101288.jpg,Zdislav Beksinski,Thomas Jones
3559.jpg,Pierre-Auguste Renoir,Armand Guillaumin
30029.jpg,John Singer Sargent,Carlos Saenz de Tejada
43169.jpg,Pablo Picasso,Christo Coetzee
18979.jpg,John Singer Sargent,George Bellows
51638.jpg,Zdislav Beksinski,Alexandre Benois
20550.jpg,Marc Chagall,Richard Lindner
51945.jpg,Pablo Picasso,Rafael Zabaleta
52270.jpg,John Singer Sargent,Francisco de Zurbaran
21051.jpg,Ilya Repin,Jules Breton
23782.jpg,Ilya Repin,Vittore Carpaccio
19997.jpg,Ilya Repin,Ernest Meissonier
38525.jpg,John Singer Sargent,Jean-Baptiste Oudry
12458.jpg,Marc Chagall,Roberto Matta
27448.jpg,Pablo Picasso,Emil Nolde
59823.jpg,Marc Chagall,Ivan Albright
31115.jpg,Zdislav Beksinski,Ivan Albright
56000.jpg,Marc Chagall,Corneille
12326.jpg,Ilya Repin,John Jackson
46052.jpg,Ivan Shishkin,Lev Lagorio
26894.jpg,Ilya Repin,Abraham van Strij
81888.jpg,Ivan Aivazovsky,David Roberts
49623.jpg,Ivan Shishkin,Bice Lazzari
68447.jpg,Ilya Repin,Hans Hofmann
36956.jpg,Pablo Picasso,Ivan Albright
93564.jpg,Ivan Shishkin,William James Glackens
83179.jpg,Pablo Picasso,Umberto Boccioni
97745.jpg,Marc Chagall,Sigmar Polke
69762.jpg,Pablo Picasso,Ilka Gedo
74189.jpg,Pablo Picasso,kirsty ellen mottram
101964.jpg,John Singer Sargent,Abraham van Strij
46436.jpg,Zdislav Beksinski,Eugene de Blaas
71104.jpg,Ilya Repin,Taras Shevchenko
63436.jpg,John Singer Sargent,John Jackson
40553.jpg,John Singer Sargent,John Jackson
12703.jpg,John Singer Sargent,Christina Robertson
74068.jpg,Gustave Dore,Eric Ravilious
6014.jpg,Marc Chagall,Toshi Yoshida
82196.jpg,John Singer Sargent,Antonello da Messina
5616.jpg,John Singer Sargent,George Morland
51551.jpg,Ivan Aivazovsky,"Prospero, Miranda and Caliban Spy "
32355.jpg,Pablo Picasso,Carlos Saenz de Tejada
27125.jpg,Pierre-Auguste Renoir,Arthur Streeton
3271.jpg,Pablo Picasso,Jacoba van Heemskerck
75929.jpg,Ilya Repin,Taras Shevchenko
30401.jpg,Pablo Picasso,Rafael Zabaleta
10180.jpg,Ilya Repin,Edmund Dulac
33323.jpg,Zdislav Beksinski,Carlos Saenz de Tejada
67479.jpg,Pablo Picasso,Balthus
10718.jpg,Ivan Shishkin,Paul Kane
39351.jpg,Ivan Aivazovsky,andrea loney
89259.jpg,Ivan Shishkin,Thomas Hill
67737.jpg,John Singer Sargent,Alexey Venetsianov
31758.jpg,John Singer Sargent,Gabriel Metsu
94562.jpg,John Singer Sargent,Pieter Aertsen
59133.jpg,Ivan Shishkin,Alexandre Benois
27585.jpg,Ivan Aivazovsky,Grandma Moses
61707.jpg,Pablo Picasso,Le Corbusier
28984.jpg,Ivan Shishkin,Armand Guillaumin
22220.jpg,Marc Chagall,Herbert Zangs
90976.jpg,John Singer Sargent,Yasuo Kuniyoshi
36422.jpg,Ilya Repin,Paul Serusier
51146.jpg,John Singer Sargent,James Ward 
65896.jpg,Pablo Picasso,Frida Kahlo
51537.jpg,Ivan Aivazovsky,Thomas Jones
17072.jpg,John Singer Sargent,Balthus
10452.jpg,Ivan Aivazovsky,Eric Ravilious
38890.jpg,Pablo Picasso,Antonietta Raphael
82791.jpg,Pablo Picasso,Rafael Zabaleta
64554.jpg,Pierre-Auguste Renoir,han van meegeren
68072.jpg,Pablo Picasso,Esteban Frances
10634.jpg,Pablo Picasso,Jacques Villon
13871.jpg,Marc Chagall,Adriaen van de Velde
77113.jpg,Ilya Repin,Taras Shevchenko
36878.jpg,Ilya Repin,Andrea del Sarto
91517.jpg,John Singer Sargent,Franz Richard Unterberger
39002.jpg,Pablo Picasso,Esaias van de Velde
88482.jpg,Pablo Picasso,Jean Metzinger
9171.jpg,Marc Chagall,Hedda Sterne
83422.jpg,Ilya Repin,Joshua Johnson
20651.jpg,Ivan Shishkin,Eric Ravilious
31864.jpg,Ilya Repin,Ivan Albright
77499.jpg,Pablo Picasso,Balthus
49875.jpg,Pablo Picasso,Boris Margo
79726.jpg,Pablo Picasso,Ion Alin Gheorghiu
44020.jpg,John Singer Sargent,Ivan Generalic
88282.jpg,Pablo Picasso,Natori Shunsen
22612.jpg,Marc Chagall,Ligia Macovei
61456.jpg,Pablo Picasso,Frantisek Kupka
102946.jpg,Marc Chagall,Jock Macdonald
6693.jpg,Pablo Picasso,Antonietta Raphael
21229.jpg,Pablo Picasso,Angel Planells
4165.jpg,Pablo Picasso,Edmund Dulac
81556.jpg,Pablo Picasso,Edmund Dulac
97029.jpg,Pablo Picasso,Candido Portinari
97553.jpg,Pablo Picasso,Vasile Dobrian
3188.jpg,John Singer Sargent,George Bellows
33564.jpg,Pablo Picasso,Rafael Zabaleta
33080.jpg,Ilya Repin,William Orpen
89218.jpg,Pablo Picasso,Adriaen van Ostade
38403.jpg,Ilya Repin,Akseli Gallen-Kallela
100279.jpg,Pablo Picasso,Jacques Villon
1971.jpg,Pierre-Auguste Renoir,Ivan Albright
10570.jpg,Ilya Repin,John Jackson
69360.jpg,John Singer Sargent,John Jackson
89028.jpg,John Singer Sargent,Gerrit Dou
84377.jpg,Ilya Repin,John Jackson
58420.jpg,Pablo Picasso,Rafael Zabaleta
39928.jpg,Ilya Repin,Rogier van der Weyden
1564.jpg,Marc Chagall,Hiroshige
38680.jpg,Pablo Picasso,Herrad of Landsberg
45972.jpg,Pablo Picasso,Vladimir Dimitrov
72808.jpg,Ilya Repin,Giovanni Fattori
25132.jpg,Ivan Shishkin,George Hemming Mason
67175.jpg,Ivan Aivazovsky,Carl Buchheister
72077.jpg,Pablo Picasso,Al Held
7002.jpg,Pablo Picasso,Umberto Boccioni
53058.jpg,Zdislav Beksinski,Julius Bissier
30219.jpg,Ilya Repin,Wyndham Lewis
67834.jpg,John Singer Sargent,Balthus
26494.jpg,Pablo Picasso,Jose Gutierrez Solana
16913.jpg,John Singer Sargent,William Collins
72637.jpg,Ilya Repin,Joaquín Sorolla
39169.jpg,Pablo Picasso,Edmund Dulac
43782.jpg,John Singer Sargent,Charles Hermans
35170.jpg,Pablo Picasso,Sonia Delaunay
93419.jpg,Pablo Picasso,Edmund Dulac
7171.jpg,Marc Chagall,Adja Yunkers
72088.jpg,Pablo Picasso,Jose Gutierrez Solana
13193.jpg,Pablo Picasso,Félix Del Marle
36989.jpg,Ilya Repin,Grigoriy Myasoyedov
6480.jpg,Pablo Picasso,A.Y. Jackson
6494.jpg,Zdislav Beksinski,Augustus John
66467.jpg,Ilya Repin,Filipp Malyavin
88138.jpg,Ivan Shishkin,Augustus John
17449.jpg,John Singer Sargent,Ferdynand Ruszczyc
71064.jpg,Ilya Repin,Gwen John
44365.jpg,Ivan Aivazovsky,Taras Shevchenko
44759.jpg,John Singer Sargent,Henry Raeburn
46824.jpg,John Singer Sargent,Giovanni Battista Torriglia
90720.jpg,John Singer Sargent,Thomas Jones Barker
7232.jpg,Ilya Repin,John Jackson
50524.jpg,Ilya Repin,William James Glackens
92469.jpg,Marc Chagall,Piet Mondrian
34719.jpg,John Singer Sargent,Ferdynand Ruszczyc
28015.jpg,Ilya Repin,Gilbert Stuart
37349.jpg,Zdislav Beksinski,Ma Yuan
97679.jpg,Pablo Picasso,Alfred Jensen
49219.jpg,Pablo Picasso,Frantisek Kupka
4574.jpg,Gustave Dore,Taras Shevchenko
74448.jpg,Pablo Picasso,Angel Planells
100110.jpg,Ivan Shishkin,Thomas Jones
38640.jpg,John Singer Sargent,Balthus
71223.jpg,Marc Chagall,Jack Bush
34578.jpg,John Singer Sargent,Frederic Bazille
2390.jpg,John Singer Sargent,Vilmos Aba-Novak
14871.jpg,Pablo Picasso,Ilka Gedo
83118.jpg,Gustave Dore,Pieter Bruegel the Elder
48720.jpg,Gustave Dore,Vasily Sadovnikov
16715.jpg,Pablo Picasso,Wyndham Lewis
33345.jpg,Pablo Picasso,A.Y. Jackson
10459.jpg,Zdislav Beksinski,Gandy Brodie
12676.jpg,John Singer Sargent,Agnes Martin
69615.jpg,John Singer Sargent,Adriaen Brouwer
57767.jpg,Pablo Picasso,Friedrich Vordemberge-Gildewart
22960.jpg,Ivan Shishkin,Luis Paret y Alcazar
30494.jpg,Ilya Repin,Jose Gutierrez Solana
35002.jpg,Pablo Picasso,Spyros Papaloukas
12413.jpg,John Singer Sargent,Mykola Pymonenko
20362.jpg,John Singer Sargent,Mykola Pymonenko
9706.jpg,Ilya Repin,Frantisek Kupka
74784.jpg,Ilya Repin,Grigoriy Myasoyedov
616.jpg,Pablo Picasso,Jack Bush
102613.jpg,Pablo Picasso,Albert Dubois-Pillet
45879.jpg,Pablo Picasso,Giovanni Fattori
18264.jpg,Pablo Picasso,Jack Bush
9499.jpg,Pablo Picasso,Jack Bush
36818.jpg,Zdislav Beksinski,Eric Ravilious
84030.jpg,Zdislav Beksinski,Friedrich Vordemberge-Gildewart
84065.jpg,Ivan Shishkin,Kay Nielsen
45771.jpg,Pablo Picasso,Mustafa Duzgunman
13382.jpg,Ivan Shishkin,Mustafa Duzgunman
12154.jpg,Pablo Picasso,Giorgio Vasari
17781.jpg,Pablo Picasso,Bram Bogart
4464.jpg,Pierre-Auguste Renoir,Frida Kahlo
30615.jpg,Pablo Picasso,Jose Gutierrez Solana
102962.jpg,John Singer Sargent,Georges Lemmen
103110.jpg,John Singer Sargent,Jack Bush
61203.jpg,Ivan Aivazovsky,Agnes Martin
75602.jpg,Ilya Repin,Antoine Pesne
97870.jpg,John Singer Sargent,Abraham van Strij
35964.jpg,Pablo Picasso,Emily Carr
23460.jpg,Pablo Picasso,Rafael Zabaleta
18930.jpg,Pablo Picasso,Richard Lindner
12691.jpg,Pablo Picasso,Kaoru Kawano
23287.jpg,Ilya Repin,Domingos Sequeira
35896.jpg,Ilya Repin,David Roberts
75684.jpg,Pablo Picasso,Lajos Gulacsy 
8196.jpg,Zdislav Beksinski,William Collins
26485.jpg,Ilya Repin,Kazuo Shiraga
72015.jpg,Pablo Picasso,Hiroshige
38542.jpg,John Singer Sargent,Filipp Malyavin
7934.jpg,Marc Chagall,Ivan Generalic
54298.jpg,Pablo Picasso,Jeremy Moon
27330.jpg,Pablo Picasso,Paul Serusier
4812.jpg,Pablo Picasso,Gerrit Dou
67023.jpg,Pablo Picasso,Corneille
85623.jpg,Pablo Picasso,Balthus
22131.jpg,Pablo Picasso,Jose Gutierrez Solana
29952.jpg,Pablo Picasso,Jose Gutierrez Solana
84533.jpg,Ivan Shishkin,Thomas Jones
13848.jpg,Pablo Picasso,Emily Carr
44113.jpg,Zdislav Beksinski,Doug Ohlson
4738.jpg,Pablo Picasso,Jack Bush
77981.jpg,Pablo Picasso,Shibata Zeshin
58490.jpg,Ilya Repin,Albert Dubois-Pillet
11918.jpg,Pablo Picasso,Ivan Generalic
35794.jpg,John Singer Sargent,Francesco Solimena
83975.jpg,Marc Chagall,Ivan Generalic
23351.jpg,Marc Chagall,Aleksey Antropov
52008.jpg,Marc Chagall,Asger Jorn
219.jpg,Pablo Picasso,Emmanuel Zairis
14987.jpg,Pablo Picasso,Frantisek Kupka
97094.jpg,Pablo Picasso,Marie Laurencin
69644.jpg,John Singer Sargent,Arthur Hughes
32971.jpg,Marc Chagall,Christina Robertson
46814.jpg,Pablo Picasso,Kay Nielsen
29304.jpg,John Singer Sargent,Kay Nielsen
70580.jpg,Ilya Repin,John Jackson
15.jpg,Ilya Repin,Thomas Jones Barker
101390.jpg,Pierre-Auguste Renoir,Horia Bernea
19211.jpg,John Singer Sargent,Arturo Michelena
11439.jpg,John Singer Sargent,Polychronis Lembesis
27961.jpg,Pablo Picasso,Abraham van Strij
6581.jpg,Ilya Repin,John Jackson
52380.jpg,Zdislav Beksinski,Thomas Hill
35055.jpg,Ilya Repin,Augustus John
27120.jpg,Ilya Repin,John Jackson
41509.jpg,Zdislav Beksinski,James Ward 
33029.jpg,Pablo Picasso,Kay Nielsen
57670.jpg,Zdislav Beksinski,Doug Ohlson
901.jpg,Ilya Repin,Giovanni Domenico Tiepolo
13439.jpg,John Singer Sargent,Armand Guillaumin
59120.jpg,Marc Chagall,Carlos Saenz de Tejada
36411.jpg,Pablo Picasso,Esteban Frances
45390.jpg,Marc Chagall,Carlos Saenz de Tejada
33882.jpg,Ilya Repin,George Henry
60345.jpg,Pablo Picasso,Antonietta Raphael
28955.jpg,John Singer Sargent,Christian Schad
98712.jpg,John Singer Sargent,Gerrit Dou
79304.jpg,Marc Chagall,Constantin Piliuta
4954.jpg,Ivan Aivazovsky,David Roberts
13190.jpg,Ivan Aivazovsky,David Roberts
23636.jpg,Pablo Picasso,James Ensor
22212.jpg,Pierre-Auguste Renoir,Antonietta Raphael
54628.jpg,Pablo Picasso,Alberto Magnelli
93917.jpg,John Singer Sargent,Nikos Nikolaou
26406.jpg,Ivan Aivazovsky,Martin Johnson Heade
98347.jpg,Marc Chagall,Shibata Zeshin
83162.jpg,John Singer Sargent,Pieter Claesz
2717.jpg,John Singer Sargent,Albrecht Altdorfer
32341.jpg,Ivan Shishkin,Max Slevogt
95492.jpg,Gustave Dore,Taras Shevchenko
46287.jpg,John Singer Sargent,Jack Bush
61655.jpg,Ivan Shishkin,Adolf Hitler
89269.jpg,Pablo Picasso,Rafael Zabaleta
18133.jpg,Pablo Picasso,Grandma Moses
10873.jpg,Ivan Shishkin,Thomas Jones
82303.jpg,Pablo Picasso,Marsden Hartley
84079.jpg,John Singer Sargent,George Bellows
13277.jpg,Pierre-Auguste Renoir,Henry Fuseli
9836.jpg,Pablo Picasso,Julius Bissier
4784.jpg,Pablo Picasso,Thomas Jones
82142.jpg,John Singer Sargent,Richard Lindner
10673.jpg,Gustave Dore,Carlos Saenz de Tejada
87241.jpg,Marc Chagall,Luciano Bartolini
63681.jpg,Marc Chagall,Alexandre Cabanel
12106.jpg,Zdislav Beksinski,Nikos Nikolaou
41205.jpg,John Singer Sargent,David Roberts
95669.jpg,Pablo Picasso,Ford Madox Brown
70467.jpg,Pablo Picasso,Antonietta Raphael
14172.jpg,Pablo Picasso,Jean Arp
85306.jpg,John Singer Sargent,Thomas Hill
30294.jpg,Ivan Aivazovsky,Jules Dupre
82258.jpg,Zdislav Beksinski,George Hemming Mason
36012.jpg,Pablo Picasso,Jacopo Bellini
56581.jpg,Pablo Picasso,Jaroslav Serpan
33140.jpg,Zdislav Beksinski,Alekos Kontopoulos 
80208.jpg,Pierre-Auguste Renoir,Adriaen Brouwer
74286.jpg,Ivan Shishkin,David Roberts
66735.jpg,Pablo Picasso,Jose Gutierrez Solana
91229.jpg,Pablo Picasso,Domingos Sequeira
72119.jpg,Marc Chagall,Jack Bush
60609.jpg,Pablo Picasso,Jozsef Rippl-Ronai
45807.jpg,Zdislav Beksinski,David Roberts
60972.jpg,John Singer Sargent,Vilhelms Purvitis
93296.jpg,Pablo Picasso,Hiroshige
38179.jpg,John Singer Sargent,Thomas Pollock Anshutz
47222.jpg,John Singer Sargent,David Scott
44245.jpg,John Singer Sargent,Henry William Banks Davis
64261.jpg,Ivan Aivazovsky,Thomas Jones Barker
87686.jpg,Pablo Picasso,Jose Gutierrez Solana
45506.jpg,Pablo Picasso,Alberto Magnelli
74284.jpg,Pablo Picasso,Jean Arp
52322.jpg,John Singer Sargent,David Roberts
89195.jpg,John Singer Sargent,David Roberts
63355.jpg,Ivan Shishkin,David Roberts
78941.jpg,Pablo Picasso,David Alfaro Siqueiros
9149.jpg,Pablo Picasso,Alfredo Volpi
1030.jpg,Ilya Repin,Theodore Chasseriau
363.jpg,Ilya Repin,David Roberts
41793.jpg,John Singer Sargent,Carlos Saenz de Tejada
19721.jpg,Ivan Shishkin,David Roberts
81050.jpg,John Singer Sargent,Benjamin West
86554.jpg,Pablo Picasso,Alfred Manessier
46927.jpg,Marc Chagall,Taras Shevchenko
46312.jpg,John Singer Sargent,Nikolaos Lytras
35044.jpg,Pablo Picasso,Jose Gutierrez Solana
54434.jpg,Zdislav Beksinski,Eric Ravilious
6896.jpg,Pablo Picasso,Simon Hantai
18002.jpg,Pablo Picasso,Vajda Lajos
12930.jpg,Ilya Repin,Eugene de Blaas
29112.jpg,John Singer Sargent,Vladimir Dimitrov
62102.jpg,Pablo Picasso,Alberto Magnelli
71233.jpg,Pablo Picasso,Jose Ferraz de Almeida Junior
67535.jpg,Pablo Picasso,Giorgio Vasari
2525.jpg,John Singer Sargent,Michel Simonidy
36892.jpg,Pablo Picasso,Aleksandr Deyneka
41291.jpg,Pierre-Auguste Renoir,Thomas Kinkade
94566.jpg,John Singer Sargent,David Roberts
4762.jpg,Gustave Dore,Charles-Francois Daubigny
40608.jpg,John Singer Sargent,Giovanni Fattori
36766.jpg,Ivan Shishkin, Thalia Flora-Karavia 
11855.jpg,Ilya Repin,Judith Leyster
40090.jpg,Marc Chagall,Ivan Generalic
50250.jpg,Zdislav Beksinski,Edwin Dickinson
90933.jpg,Pablo Picasso,Antonietta Raphael
53276.jpg,Ivan Shishkin,Taras Shevchenko
91027.jpg,Ivan Aivazovsky,David Roberts
23293.jpg,Ilya Repin,Taras Shevchenko
31127.jpg,John Singer Sargent,Augustus John
13322.jpg,Ilya Repin,Paul Delaroche
100671.jpg,Marc Chagall,Ad Reinhardt
72008.jpg,Ilya Repin,David Roberts
48667.jpg,Marc Chagall,Jack Bush
23197.jpg,Ilya Repin,Joaquín Sorolla
46644.jpg,Pablo Picasso,Rufino Tamayo
17415.jpg,Pablo Picasso,Tsukioka Yoshitoshi
764.jpg,Pablo Picasso,Ad Reinhardt
74948.jpg,Ilya Repin,Georges Lemmen
65347.jpg,Pablo Picasso,Giovanni Fattori
48971.jpg,Ilya Repin,Julian Alden Weir
45985.jpg,Ilya Repin,David Roberts
69793.jpg,Marc Chagall,Grandma Moses
65152.jpg,Marc Chagall,Jack Bush
32428.jpg,Zdislav Beksinski,David Roberts
76572.jpg,Pablo Picasso,Alberto Magnelli
96646.jpg,Pablo Picasso,Jack Bush
39261.jpg,Pablo Picasso,Hiroshige
24079.jpg,John Singer Sargent,Felice Casorati
93710.jpg,John Singer Sargent,Nikolaos Gyzis
15878.jpg,John Singer Sargent,Boris Margo
62863.jpg,John Singer Sargent,Eric Ravilious
89978.jpg,John Singer Sargent,David Roberts
13009.jpg,Pablo Picasso,Adja Yunkers
73864.jpg,John Singer Sargent,Dosso Dossi
36499.jpg,Pablo Picasso,Jean Hey
30786.jpg,Pablo Picasso,Carlos Saenz de Tejada
82356.jpg,John Singer Sargent,Eric Ravilious
79712.jpg,Pablo Picasso,Simon Hantai
69337.jpg,Pablo Picasso,Max Weber
99495.jpg,Marc Chagall,Piet Mondrian
55275.jpg,Pablo Picasso,Jean Arp
4196.jpg,Pablo Picasso,Joseph Stella
87373.jpg,Pablo Picasso,Spyros Papaloukas
70532.jpg,Ivan Aivazovsky,Ioannis Altamouras
61946.jpg,Ilya Repin,Mykola Pymonenko
67977.jpg,Pablo Picasso,Herrad of Landsberg
47860.jpg,Pablo Picasso,James Ensor
51484.jpg,Pablo Picasso,Sonia Delaunay
101325.jpg,Ivan Aivazovsky,James Hamilton
42323.jpg,Ilya Repin,Pierre Tal-Coat
77245.jpg,Pablo Picasso,Alexander Orlowski
1817.jpg,Pablo Picasso,Rufino Tamayo
158.jpg,Ilya Repin,Carlos Saenz de Tejada
82871.jpg,Marc Chagall,Emil Nolde
58919.jpg,Marc Chagall,Piroska Szanto
60910.jpg,John Singer Sargent,Vilhelm Hammershoi
50008.jpg,Pierre-Auguste Renoir,Benjamin Brown
51943.jpg,Ivan Aivazovsky,Jose Ferraz de Almeida Junior
21890.jpg,Pablo Picasso,Vajda Lajos
55469.jpg,Ivan Aivazovsky,Thomas Jones
83614.jpg,Marc Chagall,Kay Nielsen
93171.jpg,Ivan Aivazovsky,David Roberts
94072.jpg,Ivan Shishkin,Jack Bush
23925.jpg,Gustave Dore,Carlos Saenz de Tejada
86151.jpg,Pablo Picasso,Caravaggio
78432.jpg,John Singer Sargent,Benjamin West
81165.jpg,Pablo Picasso,Ernest Meissonier
90428.jpg,Pablo Picasso,Twins Seven Seven
87542.jpg,John Singer Sargent,John Simpson 
86995.jpg,Ilya Repin,Mykola Pymonenko
23246.jpg,Pablo Picasso,David Alfaro Siqueiros
45461.jpg,John Singer Sargent,Luc-Olivier Merson
7590.jpg,Pablo Picasso,Morris Louis
8574.jpg,John Singer Sargent,Alexandre Benois
33201.jpg,Pablo Picasso,Richard Lindner
68393.jpg,Pablo Picasso,Polychronis Lembesis
76019.jpg,John Singer Sargent,David Roberts
65003.jpg,Zdislav Beksinski,Alfred Kubin
51738.jpg,Pablo Picasso,Esteban Frances
99993.jpg,Marc Chagall,Taras Shevchenko
42161.jpg,Ilya Repin,Francesco Guardi
59275.jpg,Ilya Repin,Robert Harris
25849.jpg,Pablo Picasso,James Ensor
51533.jpg,John Singer Sargent,Gilbert Stuart
59056.jpg,Pablo Picasso,Giovanni Fattori
77244.jpg,Pablo Picasso,Chang Dai-chien
95474.jpg,John Singer Sargent,David Roberts
60381.jpg,Ivan Shishkin,Efim Volkov
6790.jpg,Zdislav Beksinski,Vladimir Dimitrov
52495.jpg,Pablo Picasso,Lajos Tihanyi
21987.jpg,John Singer Sargent,Piero Dorazio
24544.jpg,Pablo Picasso,Antonietta Raphael
38484.jpg,Pablo Picasso,David Roberts
24644.jpg,Zdislav Beksinski,David Roberts
57235.jpg,Pablo Picasso,Gwen John
51289.jpg,Ilya Repin,Moshe Kupferman
98866.jpg,Ilya Repin,Edmund Dulac
11717.jpg,Pablo Picasso,Umberto Boccioni
36105.jpg,Zdislav Beksinski,Jean-Baptiste Oudry
93324.jpg,Pablo Picasso,Pieter Aertsen
64115.jpg,John Singer Sargent,Ferdynand Ruszczyc
148.jpg,John Singer Sargent,Giovanni Fattori
9963.jpg,Pablo Picasso,Isidore Isou
27462.jpg,John Singer Sargent,Jacques-Louis David
87598.jpg,Ilya Repin,Francesco Guardi
55513.jpg,Pablo Picasso,Kees van Dongen
62681.jpg,Pablo Picasso,Kay Nielsen
82691.jpg,Pablo Picasso,M. H. Maxy
89725.jpg,John Singer Sargent,Pieter Claesz
3795.jpg,John Singer Sargent,Taras Shevchenko
43352.jpg,Pierre-Auguste Renoir,Umberto Boccioni
21141.jpg,Pablo Picasso,Alexey Venetsianov
9787.jpg,Ilya Repin,Antoine Watteau
16178.jpg,Ivan Shishkin,William James Glackens
14587.jpg,Pablo Picasso,Taras Shevchenko
18345.jpg,Ilya Repin,Luis Paret y Alcazar
22616.jpg,John Singer Sargent,David Roberts
48753.jpg,Ivan Shishkin,David Roberts
7894.jpg,Pierre-Auguste Renoir,William James Glackens
68189.jpg,John Singer Sargent,les trois sorcières
34701.jpg,Ilya Repin,Ito Jakuchu
31213.jpg,Ilya Repin,Johannes Vermeer
80869.jpg,John Singer Sargent,Jose Ferraz de Almeida Junior
34333.jpg,Pierre-Auguste Renoir,Armand Guillaumin
21687.jpg,John Singer Sargent,Leon Bonnat
69389.jpg,John Singer Sargent,David Roberts
102284.jpg,Ivan Shishkin,Abdullah Suriosubroto
36304.jpg,Pablo Picasso,Antonietta Raphael
97390.jpg,John Singer Sargent,Joaquín Sorolla
98172.jpg,Marc Chagall,Hana Kurabe
90260.jpg,Pablo Picasso,Antoni Tapies
14550.jpg,Pablo Picasso,Baby in Blue
11473.jpg,Zdislav Beksinski,Eugeniusz Żak
58293.jpg,Ilya Repin,Theodore Chasseriau
96580.jpg,Marc Chagall,A.Y. Jackson
33701.jpg,Pablo Picasso,A.Y. Jackson
33465.jpg,Marc Chagall,Francisco de Zurbaran
45689.jpg,John Singer Sargent,Pierre-Narcisse Guerin
78109.jpg,Ilya Repin,Henryk Siemiradzki
96891.jpg,Ivan Aivazovsky,George Lambert
48331.jpg,Ilya Repin,Theodule Ribot
18489.jpg,Ilya Repin,Taras Shevchenko
4789.jpg,Pablo Picasso,Edward Wadsworth
43519.jpg,John Singer Sargent,Rene Duvillier
87752.jpg,Marc Chagall,Kees van Dongen
56127.jpg,John Singer Sargent,Jose Ferraz de Almeida Junior
88697.jpg,Marc Chagall,Bui Xuan Phai
93509.jpg,Ilya Repin,Nikolaos Lytras
82205.jpg,Ivan Aivazovsky,George Morland
21172.jpg,Pablo Picasso,Joaquín Sorolla
57420.jpg,Ivan Aivazovsky,Edward Wadsworth
98403.jpg,Pablo Picasso,Edward Wadsworth
18849.jpg,Marc Chagall,Ito Jakuchu
75829.jpg,Marc Chagall,John Austen
94993.jpg,Pablo Picasso,Giorgio Morandi
82442.jpg,John Singer Sargent,Jack Bush
58602.jpg,John Singer Sargent,Carlo Carra
91176.jpg,Ivan Aivazovsky,Taras Shevchenko
82510.jpg,Ivan Aivazovsky,William Collins
16530.jpg,Pablo Picasso,Jock Macdonald
74925.jpg,John Singer Sargent,Adolphe Joseph Thomas Monticelli
76276.jpg,Ilya Repin,Eugene de Blaas
70322.jpg,Ilya Repin,Mykola Pymonenko
16225.jpg,Pablo Picasso,Istvan Molnar
67758.jpg,Marc Chagall,A.Y. Jackson
37151.jpg,Pablo Picasso,Simon Hantai
102212.jpg,Pablo Picasso,El Lissitzky
77614.jpg,Pierre-Auguste Renoir,Arthur Hughes
28738.jpg,Pablo Picasso,Kiyoshi Saito
14579.jpg,Pablo Picasso,Esteban Frances
92678.jpg,John Singer Sargent,Boris Margo
74653.jpg,Gustave Dore,Samuel Palmer
4689.jpg,John Singer Sargent,Ivan Albright
99812.jpg,Pablo Picasso,Fritz Winter
24721.jpg,John Singer Sargent,Kazuo Shiraga
30954.jpg,Ilya Repin,Gerrit Dou
63852.jpg,Pablo Picasso,Paritosh Sen
34123.jpg,Ivan Aivazovsky,William Leighton Leitch
13506.jpg,Gustave Dore,Carlos Saenz de Tejada
1660.jpg,Ivan Shishkin,Ivan Albright
77142.jpg,John Singer Sargent,J. E. H. MacDonald
102614.jpg,Ilya Repin,Rosa Bonheur
34723.jpg,John Singer Sargent,George Bellows
19799.jpg,Ilya Repin,Alexander Orlowski
